review_month,section,category,subtype,row_type,ytd,same_month_prev_year,prev_month,current_month,yoy_change,yoy_pct,mom_change,mom_pct,spike_score,trend
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",For gain,subtype,43,8,9,2,-6,-75.0,-7,-77.8,-1.53,falling
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Over Property Dispute,subtype,24,1,2,2,1,100.0,0,0.0,1.0,rising
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Personal Vendetta or enemity,subtype,34,2,1,2,0,0.0,1,100.0,1.0,rising
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Sexual jealousy,subtype,23,2,1,1,-1,-50.0,0,0.0,-0.5,falling
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",For dowry by burning,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",For dowry by other means,subtype,7,0,0,3,3,,3,,0.0,rising
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Communalism,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Casteism,subtype,1,2,0,0,-2,-100.0,0,,-1.0,falling
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Witch Craft (Sorcery),subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",For Human Sacrifice,subtype,1,0,1,0,0,,-1,-100.0,-1.0,falling
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Terrorism/Naxalism / Extremism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",For Political Reasons,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Adultery,subtype,20,1,3,2,1,100.0,-1,-33.3,0.67,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Civil Disputes,subtype,49,4,2,2,-2,-50.0,0,0.0,-0.5,falling
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Electoral Gain,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Gang Rivalry,subtype,3,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Love Intrigue,subtype,23,1,1,0,-1,-100.0,-1,-100.0,-2.0,falling
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Professional,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Psychopathic/Serial Killer/Lunacy,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Rape with Murder,subtype,10,0,0,1,1,,1,,0.0,rising
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Revenge/Enemity,subtype,45,6,4,5,-1,-16.7,1,25.0,0.08,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Sudden Quarrel,subtype,96,6,8,4,-2,-33.3,-4,-50.0,-0.83,falling
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Village Dispute,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Custodial,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Other Causes,subtype,829,62,67,57,-5,-8.1,-10,-14.9,-0.23,falling
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Gain,subtype,19,1,3,1,0,0.0,-2,-66.7,-0.67,falling
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Over Property Dispute,subtype,80,9,5,9,0,0.0,4,80.0,0.8,rising
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Personal Vendetta or enemity,subtype,83,3,5,5,2,66.7,0,0.0,0.67,rising
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Sexual jealousy,subtype,14,1,3,1,0,0.0,-2,-66.7,-0.67,falling
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Dowry other Means,subtype,20,1,3,2,1,100.0,-1,-33.3,0.67,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Dowry By Burning,subtype,2,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Communalism,subtype,2,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Casteism,subtype,1,2,0,0,-2,-100.0,0,,-1.0,falling
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Witch Craft (Sorcery),subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Human Sacrifice,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Terrorism /Naxalism / Extremism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Political Reasons,subtype,6,2,0,0,-2,-100.0,0,,-1.0,falling
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Adultery,subtype,16,1,2,3,2,200.0,1,50.0,2.5,rising
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Electoral Gain,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Gang Rivalry,subtype,3,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Love Intrigue,subtype,23,0,1,0,0,,-1,-100.0,-1.0,falling
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Professional,subtype,8,0,0,2,2,,2,,0.0,rising
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Rape,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Revenge/Enemity,subtype,237,17,17,21,4,23.5,4,23.5,0.47,rising
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Sudden Quarrel,subtype,308,26,19,23,-3,-11.5,4,21.1,0.1,rising
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Village Dispute,subtype,6,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Other Causes,subtype,2095,129,172,170,41,31.8,-2,-1.2,0.31,rising
2025-12,IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Civil Disputes,subtype,334,27,22,28,1,3.7,6,27.3,0.31,rising
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),For Gain,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Over Civil Dispute,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Due to Personal Vendetta or enemity,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Due to Sexual jealousy,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),For Dowry,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Due to Communalism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Due to Casteism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Witch Craft (Sorcery),subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),For Human Sacrifice,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Terrorism /Naxalism / Extremism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),For Political Reasons,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Adultery,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Property Disputes,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Electoral Gain,subtype,4,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Gang Rivalry,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Love Intrigue,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Professional,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Sudden Quarrel,subtype,10,1,0,0,-1,-100.0,0,,-1.0,falling
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Due to Other Causes,subtype,82,8,6,7,-1,-12.5,1,16.7,0.04,stable
2025-12,IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Fatal (Drink & Drive),subtype,26,0,2,1,1,,-1,-50.0,-0.5,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),For Gain,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Over Civil Dispute,subtype,2,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Due to Personal Vendetta or enemity,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Due to Sexual jealousy,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),For Dowry,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Due to Communalism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Due to Casteism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Witch Craft (Sorcery),subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),For Human Sacrifice,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Terrorism /Naxalism / Extremism,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),For Political Reasons,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Due to Other Causes,subtype,50,1,1,4,3,300.0,3,300.0,6.0,rising
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Adultery,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Property Disputes,subtype,3,0,1,2,2,,1,100.0,1.0,rising
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Electoral Gain,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Gang Rivalry,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Love Intrigue,subtype,2,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Professional,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),Sudden Quarrel,subtype,10,0,2,1,1,,-1,-50.0,-0.5,stable
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Custodial Rape,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Attempt to Commit,subtype,14,1,1,1,0,0.0,0,0.0,0.0,stable
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",By a Gang,subtype,16,0,2,1,1,,-1,-50.0,-0.5,stable
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",By Parents,subtype,3,0,1,0,0,,-1,-100.0,-1.0,falling
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",By Hospital Staff,subtype,5,0,1,0,0,,-1,-100.0,-1.0,falling
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",By Husband During Sepearation,subtype,6,0,0,1,1,,1,,0.0,rising
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",By Neighbours,subtype,38,0,1,4,4,,3,300.0,3.0,rising
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",By Relatives,subtype,31,1,1,2,1,100.0,1,100.0,2.0,rising
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",In Jail Custody,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",In Remand Home,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",InCest,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Known Person,subtype,317,34,20,19,-15,-44.1,-1,-5.0,-0.49,falling
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Unknown Person,subtype,21,0,1,4,4,,3,300.0,3.0,rising
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",Due to Other Causes,subtype,205,19,17,9,-10,-52.6,-8,-47.1,-1.0,falling
2025-12,IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",On Minor,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),False promises of marriage,subtype,236,4,33,35,31,775.0,2,6.1,3.06,rising
2025-12,IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),Falsely claiming a job promotion or employment,subtype,2,0,0,0,0,,0,,0.0,stable
2025-12,IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),Suppressing identity to induce marriage,subtype,1,0,0,1,1,,1,,0.0,rising
2025-12,IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),Other,subtype,10,0,2,0,0,,-2,-100.0,-1.0,falling
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Missing - Boy,subtype,2673,184,242,272,88,47.8,30,12.4,0.6,rising
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Missing - Girl,subtype,997,79,107,79,0,0.0,-28,-26.2,-0.26,falling
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Children,subtype,8,1,1,1,0,0.0,0,0.0,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Cildren for Begging,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Women,subtype,12,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of Girls for Immoral Purpose,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Ransom - of  Others,subtype,65,3,11,4,1,33.3,-7,-63.6,-0.3,falling
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Procuration of Minor Girls - For Prostitution,subtype,1,0,1,0,0,,-1,-100.0,-1.0,falling
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Procuration of Minor Girls - Importring of Girl,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Procuration of Minor Girls - For other Purpose,subtype,15,1,2,1,0,0.0,-1,-50.0,-0.5,falling
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Espionage,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Intent to Steal From Child,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Murder (Homicide),subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Obtain Signature Forcibly,subtype,1,0,0,1,1,,1,,0.0,rising
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Recovering Loan,subtype,3,1,0,1,0,0.0,1,,0.0,rising
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Settling any Disputes,subtype,9,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Unnatural Lust / Illicit Intercourse,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Wrongful Confinement,subtype,13,3,2,2,-1,-33.3,0,0.0,-0.33,falling
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Exporting,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",From Lawful Guardianship,subtype,7,0,2,0,0,,-2,-100.0,-1.0,falling
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Camel Racing Etc.,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",To Compel For Marriage,subtype,11,1,2,3,2,200.0,1,50.0,2.5,rising
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Slavery,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",For Stealing From its Person,subtype,2,0,0,1,1,,1,,0.0,rising
2025-12,IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",Others,subtype,391,34,35,37,3,8.8,2,5.7,0.15,rising
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At ATM,subtype,0,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At Residential Premises,subtype,31,2,3,3,1,50.0,0,0.0,0.5,rising
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",On Highways,subtype,19,3,3,0,-3,-100.0,-3,-100.0,-2.0,falling
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",In Trains,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At Banks,subtype,1,0,0,0,0,,0,,0.0,stable
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",At Commercial Places / Establishments,subtype,13,0,0,4,4,,4,,0.0,rising
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",On Other Roads,subtype,45,4,5,7,3,75.0,2,40.0,1.15,rising
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",In Other Places,subtype,33,1,5,0,-1,-100.0,-5,-100.0,-2.0,falling
2025-12,IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",River & Sea,subtype,0,0,0,0,0,,0,,0.0,stable
